osm_id,highway,name,name_es,lanes,lanes_forward,lanes_backward,turn_lanes,oneway,maxspeed,surface,width,road_category,lanes_count,lanes_source,has_lane_data,lanes_missing,lanes_estimate,estimate_is_fallback,is_oneway
89759344,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759345,residential,Carrera 15,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759354,residential,Carrera 26,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759355,residential,Diagonal 59,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759366,residential,Calle 61F,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759371,residential,Transversal 24A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759376,residential,Carrera 25,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759377,secondary,Avenida Carrera 17,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759389,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759390,residential,Carrera 26,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759391,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759394,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759404,tertiary,Transversal 25,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759408,residential,Diagonal 59,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759410,residential,Calle 63A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759420,residential,Transversal 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759421,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759422,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759436,tertiary,Carrera 21,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759437,tertiary,Carrera 20,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759442,residential,Diagonal 60,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759443,tertiary,Transversal 22A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759444,tertiary,Carrera 21,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759447,residential,Calle 58B,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759451,residential,Calle 53A Bis,,,,,,,30,asphalt,,local,,missing,False,True,,True,False
89759452,residential,Transversal 22 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759456,tertiary,Calle 52,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759460,residential,,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759472,tertiary,Calle 60,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759474,residential,Carrera 23,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759482,tertiary,Carrera 21,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759488,residential,Carrera 20,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759493,secondary,Avenida Carrera 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759495,tertiary,Calle 61 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759506,tertiary,Diagonal 61B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759510,residential,Calle 62,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759514,tertiary,Carrera 21,,4,,,,,,asphalt,,local,4.0,osm:lanes,True,False,4.0,False,False
89759527,secondary,Transversal 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759536,tertiary,Transversal 25,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759543,residential,Calle 53A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
89759555,residential,Calle 53B,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759556,secondary,Avenida Carrera 17,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759564,tertiary,Diagonal 53C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759567,tertiary,Carrera 28,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759570,tertiary,Calle 51,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759571,residential,Transversal 23,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759574,tertiary,Transversal 25,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759597,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759599,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759606,residential,Carrera 16,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759618,residential,Transversal 21 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759622,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759632,residential,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759633,tertiary,Carrera 27,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759634,residential,Carrera 20,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759638,residential,Diagonal 54,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759642,residential,Diagonal 61D,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759655,tertiary,Transversal 22A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759656,residential,Carrera 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759658,residential,Calle 54A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759659,residential,Transversal 23,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759664,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759670,tertiary,Calle 52,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759674,secondary,Transversal 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759695,residential,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759697,residential,Diagonal 54,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759716,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759724,residential,Carrera 16,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759727,residential,Calle 52A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759728,tertiary,Carrera 19A,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89759729,residential,Carrera 26,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759731,residential,Carrera 16,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759749,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759755,residential,Transversal 26,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759761,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759772,residential,Carrera 19,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759777,residential,Carrera 19,,2,,,,,30,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
89759783,tertiary,Carrera 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759814,residential,Carrera 26,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759825,tertiary,Carrera 18,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89759831,residential,Calle 58,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759832,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759833,residential,Carrera 15A Bis,,,,,,no,,asphalt,,local,,missing,False,True,,True,False
89759839,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89759840,residential,Diagonal 54,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759846,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759863,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759865,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759877,tertiary,Carrera 21,,4,,,,,30,asphalt,,local,4.0,osm:lanes,True,False,4.0,False,False
89759880,residential,Carrera 26,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89759886,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89759890,residential,Transversal 22 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759895,tertiary,Carrera 19A,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89759897,residential,Carrera 27,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759934,residential,Calle 53A,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
89759935,residential,Carrera 18,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759936,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89759972,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759977,residential,Carrera 16,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89759991,tertiary,Carrera 18,,1,,,,yes,30,concrete,,local,1.0,osm:lanes,True,False,1.0,False,True
89760011,residential,Transversal 23,,,,,,,30,asphalt,,local,,missing,False,True,,True,False
89760016,residential,Carrera 14A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874666,residential,Carrera 27B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874714,residential,Calle 67,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874739,residential,Calle 65,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874761,tertiary,Calle 64,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874766,residential,Calle 63D Bis,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874769,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874787,tertiary,Calle 69,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874799,residential,Carrera 25,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89874833,residential,Carrera 19,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874903,residential,Carrera 27,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874912,residential,Calle 63B,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874944,residential,Calle 63A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874954,residential,Carrera 23,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874956,residential,Carrera 23,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89874957,residential,Calle 63C,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89874985,tertiary,Calle 64,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
89874989,residential,Calle 65,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875033,residential,Carrera 22,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875045,residential,Calle 63B,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875053,residential,Calle 63C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875088,residential,Calle 63A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875089,tertiary,Calle 64,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875139,residential,Calle 65,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875168,residential,Carrera 23,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875176,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875230,residential,Calle 63G,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875262,residential,Carrera 21,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875274,residential,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875299,tertiary,Carrera 28A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875311,residential,Calle 68,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89875323,residential,Calle 63A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875364,residential,Carrera 18,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89875384,tertiary,Calle 63F,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89878118,residential,Calle 67,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878121,residential,Calle 66A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878137,secondary,Avenida Carrera 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89878155,secondary,Avenida Calle 68,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89878177,secondary,Calle 66,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89878185,secondary,Avenida Carrera 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89878192,residential,Calle 70A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878223,residential,Carrera 23,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878228,residential,Carrera 21,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878230,residential,Calle 67,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878246,residential,Calle 65,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878249,residential,Calle 64A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878250,residential,Carrera 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878259,residential,Carrera 14A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89878260,residential,Carrera 26,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89889925,residential,Carrera 20C Bis,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89889939,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89889992,residential,Carrera 21,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890002,secondary,Avenida Carrera 30,,3,,,,yes,60,concrete,,collector,3.0,osm:lanes,True,False,3.0,False,True
89890004,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89890046,residential,Carrera 22,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890095,residential,Carrera 14A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890128,tertiary,Carrera 20,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890164,residential,Calle 71,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890167,tertiary,Carrera 20B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890198,residential,Carrera 22,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890206,tertiary,Calle 74,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890225,residential,Carrera 27B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890255,residential,Carrera 27C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890306,tertiary,Carrera 28,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890321,residential,Calle 71A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890356,residential,Carrera 20A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890368,residential,Carrera 22,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890395,residential,Calle 70,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890467,residential,Carrera 28B,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890489,residential,Carrera 29A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890511,residential,Calle 71,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890523,tertiary,Carrera 20,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890551,tertiary,Carrera 28A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890594,residential,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890877,residential,Calle 71A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890916,residential,Diagonal 74 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89890946,residential,Calle 73,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89890988,secondary,Carrera 29B,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89891013,residential,Calle 64A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89891017,residential,Carrera 27B Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89891028,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89901645,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89901669,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89901673,residential,Carrera 27,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901683,residential,Carrera 29 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901684,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89901687,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89901690,residential,Calle 75A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901691,residential,Carrera 29A,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901698,residential,Carrera 26,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901707,tertiary,Carrera 28A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901713,secondary,Calle 76,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89901733,trunk,Avenida Calle 80,,2,,,,yes,,asphalt,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89901734,residential,Carrera 29B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901736,residential,Calle 77,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901749,residential,Calle 74A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901752,secondary,Calle 76,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
89901771,residential,Calle 75,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901776,trunk,Avenida Calle 80,,2,,,,yes,,asphalt,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89901783,residential,Carrera 28B,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901810,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89901815,residential,Calle 77,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901819,residential,Carrera 29C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901821,residential,Calle 79,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901822,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89901823,residential,Calle 75,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901827,residential,Calle 79B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901830,residential,Calle 73,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901834,residential,Carrera 22,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901839,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89901843,tertiary,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901853,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89901858,residential,Calle 71C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901861,residential,Calle 71C,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901868,residential,Carrera 27A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89901906,tertiary,Calle 78,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89901919,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89901928,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
89901933,residential,Carrera 22,,,,,,,,asphalt,,local,,missing,False,True,,True,False
89974187,residential,Calle 85A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89974785,trunk,Avenida Calle 80,,2,,,,yes,,asphalt,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89974788,trunk,Avenida Carrera 30,,3,,,,yes,60,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
89974789,trunk,Avenida Carrera 30,,4,,,,yes,60,concrete,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89976728,tertiary,Calle 91A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976742,tertiary,Calle 93,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976750,residential,Carrera 49C,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976755,residential,Carrera 46,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89976764,residential,Carrera 49A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976766,residential,Calle 86C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976775,residential,Carrera 49D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976789,primary,Avenida Carrera 50,,2,,,,yes,60,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89976794,residential,Calle 89A,,2,,,,yes,,paving_stones,,local,2.0,osm:lanes,True,False,2.0,False,True
89976804,residential,Carrera 49,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976810,residential,Carrera 60,,,,,,,,asphalt,,local,,missing,False,True,,True,False
89976821,residential,Calle 88,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976823,tertiary,Calle 86A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89976836,tertiary,Carrera 60A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976848,tertiary,Calle 86A,,2,,,,yes,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,True
89976865,residential,Calle 93A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89976870,tertiary,Calle 93,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
89976886,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
89976910,residential,Calle 86B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89976912,primary,Avenida Carrera 50,,2,,,,yes,,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89978364,residential,Carrera 48,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
89978370,primary,Transversal 55,,2,,,,yes,60,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
89978427,primary,Avenida Carrera 50,,2,,,,yes,60,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
